Delta_with_1_last_read_pattern,Delta_with_1_last_read_most_frequent_delta,Delta_with_1_last_read_mean_abs_delta,Delta_with_1_last_read_n_stride_changes,Delta_with_1_last_write_pattern,Delta_with_1_last_write_most_frequent_delta,Delta_with_1_last_write_mean_abs_delta,Delta_with_1_last_write_n_stride_changes,Delta_with_2_last_read_pattern,Delta_with_2_last_read_most_frequent_delta,Delta_with_2_last_read_mean_abs_delta,Delta_with_2_last_read_n_stride_changes,Delta_with_2_last_write_pattern,Delta_with_2_last_write_most_frequent_delta,Delta_with_2_last_write_mean_abs_delta,Delta_with_2_last_write_n_stride_changes,Delta_with_3_last_read_pattern,Delta_with_3_last_read_most_frequent_delta,Delta_with_3_last_read_mean_abs_delta,Delta_with_3_last_read_n_stride_changes,Delta_with_3_last_write_pattern,Delta_with_3_last_write_most_frequent_delta,Delta_with_3_last_write_mean_abs_delta,Delta_with_3_last_write_n_stride_changes,Delta_with_1_next_read_pattern,Delta_with_1_next_read_most_frequent_delta,Delta_with_1_next_read_mean_abs_delta,Delta_with_1_next_read_n_stride_changes,Delta_with_1_next_write_pattern,Delta_with_1_next_write_most_frequent_delta,Delta_with_1_next_write_mean_abs_delta,Delta_with_1_next_write_n_stride_changes,Delta_with_2_next_read_pattern,Delta_with_2_next_read_most_frequent_delta,Delta_with_2_next_read_mean_abs_delta,Delta_with_2_next_read_n_stride_changes,Delta_with_2_next_write_pattern,Delta_with_2_next_write_most_frequent_delta,Delta_with_2_next_write_mean_abs_delta,Delta_with_2_next_write_n_stride_changes,Delta_with_3_next_read_pattern,Delta_with_3_next_read_most_frequent_delta,Delta_with_3_next_read_mean_abs_delta,Delta_with_3_next_read_n_stride_changes,Delta_with_3_next_write_pattern,Delta_with_3_next_write_most_frequent_delta,Delta_with_3_next_write_mean_abs_delta,Delta_with_3_next_write_n_stride_changes,code_segment_transitions,n_reads,n_writes,dominant_type_subsequence,entropy_of_addresses,entropy_of_pc
"0.0,-16.0,-32.0,0.0,0.0,-16.0,-45904133759864.0,45904133759896.0",0,11476033439978.0,1,"45903938764256.0,45903938764240.0,-16.0,-16.0,0.0,-16.0,-45904133759848.0,48.0",-16,17214001411055.0,2,"16.0,0.0,-32.0,-32.0,-32.0,-48.0,-45904133759864.0,32.0",-32,5738016720007.0,2,"45903938764232.0,45903938764208.0,45903938764192.0,45903938764224.0,45903938764224.0,-32.0,-45904133759880.0,32.0",45903938764224,34427978447628.0,2,"0.0,0.0,-16.0,-16.0,-16.0,-48.0,-45904133759896.0,0.0",0,5738016719999.0,0,"0.0,-16.0,45903938764200.0,45903938764200.0,45903938764192.0,45903938764176.0,-194995640.0,45903938764256.0",45903938764200,28689986102085.0,3,"-32.0,-16.0,0.0,0.0,-45904133759864.0,-45904133759848.0,45904133759896.0,0.0",0,17214050159957.0,1,"-16.0,-16.0,0.0,-16.0,-16.0,48.0,45904133759896.0,-45903938764200.0",-16,11476009065526.0,2,"-32.0,-45904133759880.0,-45904133759864.0,32.0,32.0,16.0,45904133759864.0,0.0",32,17214050159965.0,1,"-48.0,-32.0,32.0,32.0,-45903938764168.0,-45903938764152.0,194995704.0,-45903938764192.0",32,17214001411045.0,4,"0.0,16.0,0.0,0.0,32.0,48.0,45904133759880.0,-16.0",0,5738016719999.0,1,"0.0,-45903938764184.0,-45903938764168.0,-45903938764160.0,-45903938764160.0,-45903938764176.0,194995672.0,-45903938764224.0",-45903938764160,34427978447593.0,2,2,4,4,R (4),2.1556390622295662,2.75
"45904133759896.0,-32.0,-45903938764168.0,32.0,-45903938764192.0,-16.0,0.0,16.0",45904133759896,17214001411044.0,4,"0.0,-32.0,-45903938764200.0,45903938764200.0,8.0,45903938764176.0,45903938764176.0,45903938764192.0",45903938764176,28689961727623.0,1,"32.0,0.0,194995696.0,0.0,-45903938764192.0,16.0,16.0,0.0",0,5738016719994.0,2,"32.0,16.0,-45903938764152.0,48.0,-45903938764192.0,-16.0,45903938764184.0,45903938764200.0",32,22951969382105.0,4,"0.0,0.0,-45903938764168.0,32.0,194995704.0,45904133759880.0,-16.0,0.0",0,11476033439975.0,2,"16.0,-16.0,-45903938764168.0,32.0,-45903938764160.0,32.0,32.0,0.0",32,11475984691057.0,4,"-32.0,32.0,45903938764200.0,-16.0,45903938764176.0,0.0,16.0,0.0",0,11475984691059.0,3,"-45903938764200.0,-45903938764168.0,8.0,-45903938764192.0,-32.0,-45903938764208.0,-45903938764208.0,-45903938764224.0",-45903938764208,34427954073155.0,2,"-16.0,16.0,45903938764184.0,-16.0,45903938764192.0,16.0,-16.0,-32.0",-16,11475984691061.0,4,"-45903938764192.0,-45903938764192.0,-24.0,-16.0,45903938764176.0,0.0,0.0,-32.0",-45903938764192,17213977036579.0,2,"-16.0,32.0,45903938764200.0,0.0,45903938764160.0,-16.0,-16.0,-45904133759896.0",-16,17214001411042.0,2,"-16.0,16.0,45903938764168.0,-32.0,45903938764160.0,-16.0,-32.0,-48.0",-16,11475984691061.0,4,4,6,2,R (6),2.1556390622295662,3.0
"-45903938764224.0,0.0,-16.0,-32.0,0.0,0.0,-16.0,-45904133759864.0",0,11476009065519.0,0,"-32.0,45903938764224.0,45903938764208.0,-16.0,-16.0,0.0,-16.0,-45904133759848.0",-16,17214001411045.0,2,"-45903938764208.0,16.0,0.0,-32.0,-32.0,-32.0,-48.0,-45904133759864.0",-32,11476009065529.0,2,"-24.0,45903938764200.0,45903938764176.0,45903938764160.0,45903938764192.0,45903938764192.0,-32.0,-45904133759880.0",45903938764192,34427978447607.0,2,"-45903938764192.0,0.0,0.0,-16.0,-16.0,-16.0,-48.0,-45904133759896.0",-16,11476009065523.0,0,"-45903938764224.0,0.0,-16.0,45903938764168.0,45903938764168.0,45903938764160.0,45903938764144.0,-194995672.0",45903938764168,28689986102069.0,2,"45903938764224.0,-32.0,-16.0,0.0,0.0,-45904133759864.0,-45904133759848.0,45904133759896.0",0,22952042505485.0,2,"45903938764208.0,-16.0,-16.0,0.0,-16.0,-16.0,48.0,45904133759896.0",-16,11476009065527.0,2,"45903938764192.0,-32.0,-45904133759880.0,-45904133759864.0,32.0,32.0,16.0,45904133759864.0",32,22952042505489.0,2,"45903938764192.0,-48.0,-32.0,32.0,32.0,-45903938764136.0,-45903938764120.0,194995736.0",32,17214001411041.0,4,"-194995672.0,0.0,16.0,0.0,0.0,32.0,48.0,45904133759880.0",0,5738041094456.0,1,"45903938764224.0,0.0,-45903938764152.0,-45903938764136.0,-45903938764128.0,-45903938764128.0,-45903938764144.0,194995704.0",-45903938764128,34427978447577.0,2,2,4,4,W (4),2.4056390622295662,2.75
"45904133759896.0,45904133759896.0,-32.0,-45903938764136.0,32.0,-45903938764160.0,-16.0,0.0",45904133759896,22952018131021.0,3,"48.0,0.0,-32.0,-45903938764168.0,45903938764168.0,8.0,45903938764144.0,45903938764144.0",45903938764144,22951969382089.0,2,"32.0,32.0,0.0,194995728.0,0.0,-45903938764160.0,16.0,16.0",32,5738016719998.0,2,"32.0,32.0,16.0,-45903938764120.0,48.0,-45903938764160.0,-16.0,45903938764152.0",32,17213977036572.0,4,"0.0,0.0,0.0,-45903938764136.0,32.0,194995736.0,45904133759880.0,-16.0",0,11476033439975.0,2,"45903938764224.0,16.0,-16.0,-45903938764136.0,32.0,-45903938764128.0,32.0,32.0",32,17213977036577.0,4,"0.0,-32.0,32.0,45903938764168.0,-16.0,45903938764144.0,0.0,16.0",0,11475984691051.0,3,"-45903938764168.0,-45903938764168.0,-45903938764136.0,8.0,-45903938764160.0,-32.0,-45903938764176.0,-45903938764176.0",-45903938764168,34427954073128.0,2,"0.0,-16.0,16.0,45903938764152.0,-16.0,45903938764160.0,16.0,-16.0",-16,11475984691049.0,4,"-45903938764160.0,-45903938764160.0,-45903938764160.0,-24.0,-16.0,45903938764144.0,0.0,0.0",-45903938764160,22951969382083.0,1,"-16.0,-16.0,32.0,45903938764168.0,0.0,45903938764128.0,-16.0,-16.0",-16,11475984691049.0,2,"-45903938764192.0,-16.0,16.0,45903938764136.0,-32.0,45903938764128.0,-16.0,-32.0",-16,17213977036571.0,4,4,5,3,R (5),2.1556390622295662,3.0
"16.0,-45903938764192.0,0.0,-16.0,-32.0,0.0,0.0,-16.0",0,5737992345534.0,1,"45903938764160.0,-32.0,45903938764192.0,45903938764176.0,-16.0,-16.0,0.0,-16.0",-16,17213977036576.0,3,"0.0,-45903938764176.0,16.0,0.0,-32.0,-32.0,-32.0,-48.0",-32,5737992345542.0,2,"45903938764168.0,-24.0,45903938764168.0,45903938764144.0,45903938764128.0,45903938764160.0,45903938764160.0,-32.0",45903938764168,34427954073123.0,3,"0.0,-45903938764160.0,0.0,0.0,-16.0,-16.0,-16.0,-48.0",0,5737992345532.0,0,"0.0,-45903938764192.0,0.0,-16.0,45903938764136.0,45903938764136.0,45903938764128.0,45903938764112.0",0,28689961727590.0,1,"0.0,45903938764192.0,-32.0,-16.0,0.0,0.0,-45904133759864.0,-45904133759848.0",0,17214025785494.0,1,"-45903938764192.0,45903938764176.0,-16.0,-16.0,0.0,-16.0,-16.0,48.0",-16,11475984691060.0,3,"-32.0,45903938764160.0,-32.0,-45904133759880.0,-45904133759864.0,32.0,32.0,16.0",-32,17214025785506.0,3,"-32.0,45903938764160.0,-48.0,-32.0,32.0,32.0,-45903938764104.0,-45903938764088.0",-32,17213977036566.0,4,"-45904133759896.0,-194995704.0,0.0,16.0,0.0,0.0,32.0,48.0",0,5738041094462.0,1,"-48.0,45903938764192.0,0.0,-45903938764120.0,-45903938764104.0,-45903938764096.0,-45903938764096.0,-45903938764112.0",-45903938764096,34427954073096.0,2,2,4,4,R (4),2.1556390622295662,2.75
"-45904133759864.0,45904133759896.0,45904133759896.0,-32.0,-45903938764104.0,32.0,-45903938764128.0,-16.0",45904133759896,28690034850996.0,4,"-45904133759848.0,48.0,0.0,-32.0,-45903938764136.0,45903938764136.0,8.0,45903938764112.0",-45904133759848,22951993756540.0,3,"-45904133759864.0,32.0,32.0,0.0,194995760.0,0.0,-45903938764128.0,16.0",32,11476033439979.0,3,"-45904133759880.0,32.0,32.0,16.0,-45903938764088.0,48.0,-45903938764128.0,-16.0",32,17214001411030.0,4,"-45904133759896.0,0.0,0.0,0.0,-45903938764104.0,32.0,194995768.0,45904133759880.0",0,17214050159960.0,1,"-194995704.0,45903938764192.0,16.0,-16.0,-45903938764104.0,32.0,-45903938764096.0,32.0",32,17214001411024.0,5,"45904133759896.0,0.0,-32.0,32.0,45903938764136.0,-16.0,45903938764112.0,0.0",0,17214001411028.0,4,"45904133759896.0,-45903938764136.0,-45903938764136.0,-45903938764104.0,8.0,-45903938764128.0,-32.0,-45903938764144.0",-45903938764136,34427978447573.0,3,"45904133759864.0,0.0,-16.0,16.0,45903938764120.0,-16.0,45903938764128.0,16.0",-16,17214001411022.0,4,"194995768.0,-45903938764128.0,-45903938764128.0,-45903938764128.0,-24.0,-16.0,45903938764112.0,0.0",-45903938764128,22951993756538.0,2,"45904133759880.0,-16.0,-16.0,32.0,45903938764136.0,0.0,45903938764096.0,-16.0",-16,17214001411024.0,3,"194995736.0,-45903938764160.0,-16.0,16.0,45903938764104.0,-32.0,45903938764096.0,-16.0",-16,17214001411022.0,5,5,5,3,R (5),2.4056390622295662,3.0
"0.0,16.0,-45903938764160.0,0.0,-16.0,-32.0,0.0,0.0",0,5737992345528.0,1,"45903938764112.0,45903938764128.0,-32.0,45903938764160.0,45903938764144.0,-16.0,-16.0,0.0",-16,22951969382076.0,3,"16.0,0.0,-45903938764144.0,16.0,0.0,-32.0,-32.0,-32.0",-32,5737992345534.0,3,"45903938764120.0,45903938764136.0,-24.0,45903938764136.0,45903938764112.0,45903938764096.0,45903938764128.0,45903938764128.0",45903938764136,40165946418610.0,2,"-16.0,0.0,-45903938764128.0,0.0,0.0,-16.0,-16.0,-16.0",-16,5737992345524.0,0,"32.0,0.0,-45903938764160.0,0.0,-16.0,45903938764104.0,45903938764104.0,45903938764096.0",0,22951969382064.0,2,"16.0,0.0,45903938764160.0,-32.0,-16.0,0.0,0.0,-45904133759864.0",0,11476009065511.0,1,"-45903938764144.0,-45903938764160.0,45903938764144.0,-16.0,-16.0,0.0,-16.0,-16.0",-16,17213977036564.0,2,"-16.0,-32.0,45903938764128.0,-32.0,-45904133759880.0,-45904133759864.0,32.0,32.0",-32,17214025785502.0,3,"0.0,-32.0,45903938764128.0,-48.0,-32.0,32.0,32.0,-45903938764072.0",-32,11475984691047.0,4,"-16.0,-45904133759896.0,-194995736.0,0.0,16.0,0.0,0.0,32.0",0,5738041094462.0,1,"-32.0,-48.0,45903938764160.0,0.0,-45903938764088.0,-45903938764072.0,-45903938764064.0,-45903938764064.0",-45903938764064,28689961727566.0,2,2,5,3,R (5),1.9056390622295665,2.75
"-16.0,-45904133759864.0,45904133759896.0,45904133759896.0,-32.0,-45903938764072.0,32.0,-45903938764096.0",45904133759896,28690034850988.0,4,"-16.0,-45904133759848.0,48.0,0.0,-32.0,-45903938764104.0,45903938764104.0,8.0",-16,17214001411020.0,3,"-48.0,-45904133759864.0,32.0,32.0,0.0,194995792.0,0.0,-45903938764096.0",32,11476033439983.0,2,"-32.0,-45904133759880.0,32.0,32.0,16.0,-45903938764056.0,48.0,-45903938764096.0",32,17214001411024.0,4,"-48.0,-45904133759896.0,0.0,0.0,0.0,-45903938764072.0,32.0,194995800.0",0,11476033439981.0,1,"45903938764080.0,-194995736.0,45903938764160.0,16.0,-16.0,-45903938764072.0,32.0,-45903938764064.0",45903938764080,22951993756522.0,5,"-45904133759848.0,45904133759896.0,0.0,-32.0,32.0,45903938764104.0,-16.0,45903938764080.0",-45904133759848,22952018131001.0,5,"48.0,45904133759896.0,-45903938764104.0,-45903938764104.0,-45903938764072.0,8.0,-45903938764096.0,-32.0",-45903938764104,28689986102045.0,3,"16.0,45904133759864.0,0.0,-16.0,16.0,45903938764088.0,-16.0,45903938764096.0",16,17214001411014.0,4,"-45903938764056.0,194995800.0,-45903938764096.0,-45903938764096.0,-45903938764096.0,-24.0,-16.0,45903938764080.0",-45903938764096,28689986102033.0,3,"48.0,45904133759880.0,-16.0,-16.0,32.0,45903938764104.0,0.0,45903938764064.0",-16,17214001411020.0,2,"-45903938764080.0,194995768.0,-45903938764128.0,-16.0,16.0,45903938764072.0,-32.0,45903938764064.0",-45903938764080,22951993756522.0,5,5,4,4,W (4),2.4056390622295662,3.0
"-16.0,0.0,16.0,-45903938764128.0,0.0,-16.0,-32.0,0.0",0,5737992345526.0,2,"45903938764080.0,45903938764080.0,45903938764096.0,-32.0,45903938764128.0,45903938764112.0,-16.0,-16.0",45903938764080,28689961727570.0,3,"16.0,16.0,0.0,-45903938764112.0,16.0,0.0,-32.0,-32.0",16,5737992345528.0,3,"-16.0,45903938764088.0,45903938764104.0,-24.0,45903938764104.0,45903938764080.0,45903938764064.0,45903938764096.0",45903938764104,34427954073072.0,3,"45904133759880.0,-16.0,0.0,-45903938764096.0,0.0,0.0,-16.0,-16.0",-16,11476009065503.0,1,"32.0,32.0,0.0,-45903938764128.0,0.0,-16.0,45903938764072.0,45903938764072.0",32,17213977036544.0,2,"0.0,16.0,0.0,45903938764128.0,-32.0,-16.0,0.0,0.0",0,5737992345524.0,1,"-45903938764112.0,-45903938764112.0,-45903938764128.0,45903938764112.0,-16.0,-16.0,0.0,-16.0",-16,22951969382064.0,2,"16.0,-16.0,-32.0,45903938764096.0,-32.0,-45904133759880.0,-45904133759864.0,32.0",-32,17214025785496.0,4,"0.0,0.0,-32.0,45903938764096.0,-48.0,-32.0,32.0,32.0",0,5737992345534.0,3,"-16.0,-16.0,-45904133759896.0,-194995768.0,0.0,16.0,0.0,0.0",0,5738041094464.0,1,"-16.0,-32.0,-48.0,45903938764128.0,0.0,-45903938764056.0,-45903938764040.0,-45903938764032.0",-16,22951969382044.0,2,2,5,3,R (5),1.9056390622295665,2.75
"0.0,-16.0,-45904133759864.0,45904133759896.0,45904133759896.0,-32.0,-45903938764040.0,32.0",45904133759896,22952042505472.0,3,"0.0,-16.0,-45904133759848.0,48.0,0.0,-32.0,-45903938764072.0,45903938764072.0",0,17214001411011.0,3,"-32.0,-48.0,-45904133759864.0,32.0,32.0,0.0,194995824.0,0.0",32,5738041094479.0,1,"45903938764096.0,-32.0,-45904133759880.0,32.0,32.0,16.0,-45903938764024.0,48.0",32,17214001411020.0,4,"-16.0,-48.0,-45904133759896.0,0.0,0.0,0.0,-45903938764040.0,32.0",0,11476009065504.0,1,"45903938764064.0,45903938764048.0,-194995768.0,45903938764128.0,16.0,-16.0,-45903938764040.0,32.0",45903938764064,22951993756514.0,4,"-45904133759864.0,-45904133759848.0,45904133759896.0,0.0,-32.0,32.0,45903938764072.0,-16.0",-45904133759864,22952042505470.0,4,"-16.0,48.0,45904133759896.0,-45903938764072.0,-45903938764072.0,-45903938764040.0,8.0,-45903938764064.0",-45903938764072,28689986102027.0,4,"32.0,16.0,45904133759864.0,0.0,-16.0,16.0,45903938764056.0,-16.0",16,11476009065502.0,3,"-45903938764040.0,-45903938764024.0,194995832.0,-45903938764064.0,-45903938764064.0,-45903938764064.0,-24.0,-16.0",-45903938764064,28689986102016.0,2,"32.0,48.0,45904133759880.0,-16.0,-16.0,32.0,45903938764072.0,0.0",32,11476009065512.0,2,"-45903938764032.0,-45903938764048.0,194995800.0,-45903938764096.0,-16.0,16.0,45903938764040.0,-32.0",-45903938764032,22951993756510.0,4,4,5,3,R (5),2.1556390622295662,3.0
"-45903938764064.0,-16.0,0.0,16.0,-45903938764096.0,0.0,-16.0,-32.0",-16,11475984691030.0,2,"8.0,45903938764048.0,45903938764048.0,45903938764064.0,-32.0,45903938764096.0,45903938764080.0,-16.0",45903938764048,28689961727549.0,3,"-45903938764064.0,16.0,16.0,0.0,-45903938764080.0,16.0,0.0,-32.0",16,11475984691028.0,4,"-45903938764064.0,-16.0,45903938764056.0,45903938764072.0,-24.0,45903938764072.0,45903938764048.0,45903938764032.0",45903938764072,34427954073048.0,3,"194995832.0,45904133759880.0,-16.0,0.0,-45903938764064.0,0.0,0.0,-16.0",0,11476033439976.0,1,"-45903938764032.0,32.0,32.0,0.0,-45903938764096.0,0.0,-16.0,45903938764040.0",32,17213977036531.0,3,"45903938764048.0,0.0,16.0,0.0,45903938764096.0,-32.0,-16.0,0.0",0,11475984691026.0,1,"-32.0,-45903938764080.0,-45903938764080.0,-45903938764096.0,45903938764080.0,-16.0,-16.0,0.0",-45903938764080,22951969382050.0,2,"45903938764064.0,16.0,-16.0,-32.0,45903938764064.0,-32.0,-45904133759880.0,-45904133759864.0",45903938764064,22952018130996.0,3,"45903938764048.0,0.0,0.0,-32.0,45903938764064.0,-48.0,-32.0,32.0",0,11475984691032.0,4,"45903938764032.0,-16.0,-16.0,-45904133759896.0,-194995800.0,0.0,16.0,0.0",-16,11476033439972.0,2,"45903938764032.0,-16.0,-32.0,-48.0,45903938764096.0,0.0,-45903938764024.0,-45903938764008.0",45903938764032,22951969382032.0,3,3,5,3,R (5),2.1556390622295662,3.0
"0.0,0.0,-16.0,-45904133759864.0,45904133759896.0,45904133759896.0,-32.0,-45903938764008.0",0,22952042505464.0,2,"-16.0,0.0,-16.0,-45904133759848.0,48.0,0.0,-32.0,-45903938764040.0",-16,11476009065500.0,2,"-32.0,-32.0,-48.0,-45904133759864.0,32.0,32.0,0.0,194995856.0",-32,5738041094487.0,1,"45903938764064.0,45903938764064.0,-32.0,-45904133759880.0,32.0,32.0,16.0,-45903938763992.0",45903938764064,22951993756514.0,3,"-16.0,-16.0,-48.0,-45904133759896.0,0.0,0.0,0.0,-45903938764008.0",0,11476009065498.0,0,"45903938764040.0,45903938764032.0,45903938764016.0,-194995800.0,45903938764096.0,16.0,-16.0,-45903938764008.0",45903938764040,28689986102003.0,3,"0.0,-45904133759864.0,-45904133759848.0,45904133759896.0,0.0,-32.0,32.0,45903938764040.0",0,22952042505464.0,3,"-16.0,-16.0,48.0,45904133759896.0,-45903938764040.0,-45903938764040.0,-45903938764008.0,8.0",-16,22951993756509.0,3,"32.0,32.0,16.0,45904133759864.0,0.0,-16.0,16.0,45903938764024.0",32,11476009065500.0,2,"32.0,-45903938764008.0,-45903938763992.0,194995864.0,-45903938764032.0,-45903938764032.0,-45903938764032.0,-24.0",-45903938764032,28689986102002.0,3,"0.0,32.0,48.0,45904133759880.0,-16.0,-16.0,32.0,45903938764040.0",32,11476009065508.0,2,"-45903938764000.0,-45903938764000.0,-45903938764016.0,194995832.0,-45903938764064.0,-16.0,16.0,45903938764008.0",-45903938764000,28689986101994.0,3,3,4,4,W (4),2.1556390622295662,3.0
"32.0,-45903938764032.0,-16.0,0.0,16.0,-45903938764064.0,0.0,-16.0",-16,11475984691022.0,3,"45903938764040.0,8.0,45903938764016.0,45903938764016.0,45903938764032.0,-32.0,45903938764064.0,45903938764048.0",45903938764016,34427954073032.0,2,"0.0,-45903938764032.0,16.0,16.0,0.0,-45903938764048.0,16.0,0.0",0,11475984691016.0,3,"48.0,-45903938764032.0,-16.0,45903938764024.0,45903938764040.0,-24.0,45903938764040.0,45903938764016.0",45903938764040,28689961727530.0,4,"32.0,194995864.0,45904133759880.0,-16.0,0.0,-45903938764032.0,0.0,0.0",0,11476033439978.0,1,"32.0,-45903938764000.0,32.0,32.0,0.0,-45903938764064.0,0.0,-16.0",32,11475984691022.0,3,"-16.0,45903938764016.0,0.0,16.0,0.0,45903938764064.0,-32.0,-16.0",-16,11475984691020.0,2,"-45903938764032.0,-32.0,-45903938764048.0,-45903938764048.0,-45903938764064.0,45903938764048.0,-16.0,-16.0",-45903938764048,28689961727538.0,2,"-16.0,45903938764032.0,16.0,-16.0,-32.0,45903938764032.0,-32.0,-45904133759880.0",-16,17214001411007.0,4,"-16.0,45903938764016.0,0.0,0.0,-32.0,45903938764032.0,-48.0,-32.0",0,11475984691022.0,4,"0.0,45903938764000.0,-16.0,-16.0,-45904133759896.0,-194995832.0,0.0,16.0",0,11476033439972.0,2,"-32.0,45903938764000.0,-16.0,-32.0,-48.0,45903938764064.0,0.0,-45903938763992.0",-32,17213977036523.0,4,4,5,3,R (5),1.811278124459133,3.0
"-32.0,0.0,0.0,-16.0,-45904133759864.0,45904133759896.0,45904133759896.0,-32.0",-32,17214050159967.0,2,"-16.0,-16.0,0.0,-16.0,-45904133759848.0,48.0,0.0,-32.0",-16,5738016719997.0,2,"-32.0,-32.0,-32.0,-48.0,-45904133759864.0,32.0,32.0,0.0",-32,5738016720009.0,1,"45903938764000.0,45903938764032.0,45903938764032.0,-32.0,-45904133759880.0,32.0,32.0,16.0",45903938764032,22951993756507.0,2,"-16.0,-16.0,-16.0,-48.0,-45904133759896.0,0.0,0.0,0.0",-16,5738016719999.0,0,"45903938764008.0,45903938764008.0,45903938764000.0,45903938763984.0,-194995832.0,45903938764064.0,16.0,-16.0",45903938764008,28689986101991.0,3,"0.0,0.0,-45904133759864.0,-45904133759848.0,45904133759896.0,0.0,-32.0,32.0",0,17214050159959.0,3,"0.0,-16.0,-16.0,48.0,45904133759896.0,-45903938764008.0,-45903938764008.0,-45903938763976.0",-16,22951993756496.0,2,"-45904133759864.0,32.0,32.0,16.0,45904133759864.0,0.0,-16.0,16.0",32,11476033439980.0,3,"32.0,32.0,-45903938763976.0,-45903938763960.0,194995896.0,-45903938764000.0,-45903938764000.0,-45903938764000.0",-45903938764000,28689986101987.0,3,"0.0,0.0,32.0,48.0,45904133759880.0,-16.0,-16.0,32.0",0,5738016720003.0,2,"-45903938763976.0,-45903938763968.0,-45903938763968.0,-45903938763984.0,194995864.0,-45903938764032.0,-16.0,16.0",-45903938763968,28689986101978.0,3,2,5,3,R (5),1.75,2.75
"-45903938763976.0,32.0,-45903938764000.0,-16.0,0.0,16.0,-45903938764032.0,0.0",0,17213977036509.0,4,"-45903938764008.0,45903938764008.0,8.0,45903938763984.0,45903938763984.0,45903938764000.0,-32.0,45903938764032.0",45903938763984,34427954073007.0,3,"194995888.0,0.0,-45903938764000.0,16.0,16.0,0.0,-45903938764016.0,16.0",16,11476009065494.0,4,"-45903938763960.0,48.0,-45903938764000.0,-16.0,45903938763992.0,45903938764008.0,-24.0,45903938764008.0",45903938764008,28689961727507.0,5,"-45903938763976.0,32.0,194995896.0,45904133759880.0,-16.0,0.0,-45903938764000.0,0.0",0,17214025785475.0,2,"-45903938763976.0,32.0,-45903938763968.0,32.0,32.0,0.0,-45903938764032.0,0.0",32,17213977036509.0,4,"45903938764008.0,-16.0,45903938763984.0,0.0,16.0,0.0,45903938764032.0,-32.0",0,17213977036511.0,3,"8.0,-45903938764000.0,-32.0,-45903938764016.0,-45903938764016.0,-45903938764032.0,45903938764016.0,-16.0",-45903938764016,28689961727517.0,3,"45903938763992.0,-16.0,45903938764000.0,16.0,-16.0,-32.0,45903938764000.0,-32.0",-16,17213977036513.0,5,"-24.0,-16.0,45903938763984.0,0.0,0.0,-32.0,45903938764000.0,-48.0",0,11475984691013.0,4,"45903938764008.0,0.0,45903938763968.0,-16.0,-16.0,-45904133759896.0,-194995864.0,0.0",0,17214025785471.0,1,"45903938763976.0,-32.0,45903938763968.0,-16.0,-32.0,-48.0,45903938764032.0,0.0",-32,17213977036513.0,4,5,5,3,R (5),2.1556390622295662,3.0
"-16.0,-32.0,0.0,0.0,-16.0,-45904133759864.0,45904133759896.0,45904133759896.0",-16,17214050159965.0,1,"45903938764016.0,-16.0,-16.0,0.0,-16.0,-45904133759848.0,48.0,0.0",-16,11476009065495.0,2,"0.0,-32.0,-32.0,-32.0,-48.0,-45904133759864.0,32.0,32.0",-32,5738016720009.0,1,"45903938763984.0,45903938763968.0,45903938764000.0,45903938764000.0,-32.0,-45904133759880.0,32.0,32.0",45903938764000,28689986101991.0,2,"0.0,-16.0,-16.0,-16.0,-48.0,-45904133759896.0,0.0,0.0",0,5738016719999.0,0,"-16.0,45903938763976.0,45903938763976.0,45903938763968.0,45903938763952.0,-194995864.0,45903938764032.0,16.0",45903938763976,28689986101975.0,3,"-16.0,0.0,0.0,-45904133759864.0,-45904133759848.0,45904133759896.0,0.0,-32.0",0,17214050159957.0,2,"-16.0,0.0,-16.0,-16.0,48.0,45904133759896.0,-45903938763976.0,-45903938763976.0",-16,17214001410993.0,2,"-45904133759880.0,-45904133759864.0,32.0,32.0,16.0,45904133759864.0,0.0,-16.0",32,17214050159963.0,2,"-32.0,32.0,32.0,-45903938763944.0,-45903938763928.0,194995928.0,-45903938763968.0,-45903938763968.0",32,22951993756479.0,4,"16.0,0.0,0.0,32.0,48.0,45904133759880.0,-16.0,-16.0",0,5738016720001.0,1,"-45903938763960.0,-45903938763944.0,-45903938763936.0,-45903938763936.0,-45903938763952.0,194995896.0,-45903938764000.0,-16.0",-45903938763936,34427978447455.0,2,2,4,4,W (4),2.1556390622295662,2.75
