Timestamp,PC,Type,Address,Delta_with_1_last_read,Delta_with_1_last_write,Delta_with_2_last_read,Delta_with_2_last_write,Delta_with_3_last_read,Delta_with_3_last_write,Delta_with_1_next_read,Delta_with_1_next_write,Delta_with_2_next_read,Delta_with_2_next_write,Delta_with_3_next_read,Delta_with_3_next_write
1308,0x563ec8e02193,W,0x7ffeac767338,-16,-16,-48,-32,-48,45903938763920,-45904133759848,48,16,-45903938763896,48,-45903938763920
1311,0x563ec8e02074,R,0x563ec8e04fd0,-45904133759864,-45904133759848,-45904133759864,-45904133759880,-45904133759896,-194995896,45904133759896,45904133759896,45904133759864,194995960,45904133759880,194995928
1313,0x563ec8e02198,W,0x7ffeac767368,45904133759896,48,32,32,0,45903938764000,0,-45903938763944,0,-45903938763936,-16,-45903938763968
1315,0x563ec8e0219c,R,0x7ffeac767368,45904133759896,0,32,32,0,16,-32,-45903938763944,-16,-45903938763936,-16,-16
1317,0x563ec8e021a0,R,0x7ffeac767348,-32,-32,0,16,0,-16,32,-45903938763912,16,-45903938763936,32,16
1319,0x563ec8e021a3,W,0x563ed47fb6c0,-45903938763912,-45903938763944,194995952,-45903938763896,-45903938763912,-45903938763912,45903938763944,8,45903938763928,-24,45903938763944,45903938763912
1321,0x563ec8e021a5,R,0x7ffeac767368,32,45903938763944,0,48,32,32,-16,-45903938763936,-16,-16,0,-32
1323,0x563ec8e021a9,W,0x563ed47fb6c8,-45903938763936,8,-45903938763936,-45903938763936,194995960,-45903938763904,45903938763920,-32,45903938763936,45903938763920,45903938763904,45903938763904
1325,0x563ec8e021b1,R,0x7ffeac767358,-16,45903938763920,16,-16,45904133759880,32,0,-45903938763952,16,0,-16,-16
1328,0x563ec8e021b8,R,0x7ffeac767358,0,45903938763920,16,45903938763928,-16,32,16,-45903938763952,-16,0,-16,-32
1330,0x563ec8e021bc,R,0x7ffeac767368,16,45903938763936,0,45903938763944,0,0,0,-45903938763968,-32,-32,-45904133759896,-48
1332,0x563ec8e021c0,W,0x563ed47fb6a8,-45903938763968,-32,-45903938763952,-24,-45903938763936,-45903938763968,45903938763968,45903938763952,45903938763936,45903938763936,-194995928,45903938763968
1335,0x563ec8e021ce,R,0x7ffeac767368,0,45903938763968,16,45903938763944,0,0,-32,-16,-32,-48,0,0
1337,0x563ec8e021d2,W,0x7ffeac767358,-16,45903938763952,0,45903938763920,0,-16,-16,-16,-45904133759880,-32,16,-45903938763896
1339,0x563ec8e021d6,R,0x7ffeac767348,-32,-16,-32,45903938763904,-16,45903938763912,0,0,-45904133759864,32,0,-45903938763880
1340,0x563ec8e021d6,W,0x7ffeac767348,0,-16,-32,45903938763936,-16,45903938763912,0,-16,32,32,0,-45903938763872
1342,0x563ec8e021da,R,0x7ffeac767348,0,0,-32,45903938763936,-16,45903938763904,-45904133759864,-16,32,-45903938763880,32,-45903938763872
1346,0x563ec8e02193,W,0x7ffeac767338,-16,-16,-48,-32,-48,45903938763888,-45904133759848,48,16,-45903938763864,48,-45903938763888
1349,0x563ec8e02074,R,0x563ec8e04fd0,-45904133759864,-45904133759848,-45904133759864,-45904133759880,-45904133759896,-194995928,45904133759896,45904133759896,45904133759864,194995992,45904133759880,194995960
1351,0x563ec8e02198,W,0x7ffeac767368,45904133759896,48,32,32,0,45903938763968,0,-45903938763912,0,-45903938763904,-16,-45903938763936
1353,0x563ec8e0219c,R,0x7ffeac767368,45904133759896,0,32,32,0,16,-32,-45903938763912,-16,-45903938763904,-16,-16
1355,0x563ec8e021a0,R,0x7ffeac767348,-32,-32,0,16,0,-16,32,-45903938763880,16,-45903938763904,32,16
1357,0x563ec8e021a3,W,0x563ed47fb6e0,-45903938763880,-45903938763912,194995984,-45903938763864,-45903938763880,-45903938763880,45903938763912,8,45903938763896,-24,45903938763912,45903938763880
1359,0x563ec8e021a5,R,0x7ffeac767368,32,45903938763912,0,48,32,32,-16,-45903938763904,-16,-16,0,-32
1361,0x563ec8e021a9,W,0x563ed47fb6e8,-45903938763904,8,-45903938763904,-45903938763904,194995992,-45903938763872,45903938763888,-32,45903938763904,45903938763888,45903938763872,45903938763872
1363,0x563ec8e021b1,R,0x7ffeac767358,-16,45903938763888,16,-16,45904133759880,32,0,-45903938763920,16,0,-16,-16
1366,0x563ec8e021b8,R,0x7ffeac767358,0,45903938763888,16,45903938763896,-16,32,16,-45903938763920,-16,0,-16,-32
1368,0x563ec8e021bc,R,0x7ffeac767368,16,45903938763904,0,45903938763912,0,0,0,-45903938763936,-32,-32,-45904133759896,-48
1370,0x563ec8e021c0,W,0x563ed47fb6c8,-45903938763936,-32,-45903938763920,-24,-45903938763904,-45903938763936,45903938763936,45903938763920,45903938763904,45903938763904,-194995960,45903938763936
1373,0x563ec8e021ce,R,0x7ffeac767368,0,45903938763936,16,45903938763912,0,0,-32,-16,-32,-48,0,0
1375,0x563ec8e021d2,W,0x7ffeac767358,-16,45903938763920,0,45903938763888,0,-16,-16,-16,-45904133759880,-32,16,-45903938763864
1377,0x563ec8e021d6,R,0x7ffeac767348,-32,-16,-32,45903938763872,-16,45903938763880,0,0,-45904133759864,32,0,-45903938763848
1378,0x563ec8e021d6,W,0x7ffeac767348,0,-16,-32,45903938763904,-16,45903938763880,0,-16,32,32,0,-45903938763840
1380,0x563ec8e021da,R,0x7ffeac767348,0,0,-32,45903938763904,-16,45903938763872,-45904133759864,-16,32,-45903938763848,32,-45903938763840
1384,0x563ec8e02193,W,0x7ffeac767338,-16,-16,-48,-32,-48,45903938763856,-45904133759848,48,16,-45903938763832,48,-45903938763856
1387,0x563ec8e02074,R,0x563ec8e04fd0,-45904133759864,-45904133759848,-45904133759864,-45904133759880,-45904133759896,-194995960,45904133759896,45904133759896,45904133759864,194996024,45904133759880,194995992
1389,0x563ec8e02198,W,0x7ffeac767368,45904133759896,48,32,32,0,45903938763936,0,-45903938763880,0,-45903938763872,-16,-45903938763904
1391,0x563ec8e0219c,R,0x7ffeac767368,45904133759896,0,32,32,0,16,-32,-45903938763880,-16,-45903938763872,-16,-16
1393,0x563ec8e021a0,R,0x7ffeac767348,-32,-32,0,16,0,-16,32,-45903938763848,16,-45903938763872,32,16
1395,0x563ec8e021a3,W,0x563ed47fb700,-45903938763848,-45903938763880,194996016,-45903938763832,-45903938763848,-45903938763848,45903938763880,8,45903938763864,-24,45903938763880,45903938763848
1397,0x563ec8e021a5,R,0x7ffeac767368,32,45903938763880,0,48,32,32,-16,-45903938763872,-16,-16,0,-32
1399,0x563ec8e021a9,W,0x563ed47fb708,-45903938763872,8,-45903938763872,-45903938763872,194996024,-45903938763840,45903938763856,-32,45903938763872,45903938763856,45903938763840,45903938763840
1401,0x563ec8e021b1,R,0x7ffeac767358,-16,45903938763856,16,-16,45904133759880,32,0,-45903938763888,16,0,-16,-16
1404,0x563ec8e021b8,R,0x7ffeac767358,0,45903938763856,16,45903938763864,-16,32,16,-45903938763888,-16,0,-16,-32
1406,0x563ec8e021bc,R,0x7ffeac767368,16,45903938763872,0,45903938763880,0,0,0,-45903938763904,-32,-32,-45904133759896,-48
1408,0x563ec8e021c0,W,0x563ed47fb6e8,-45903938763904,-32,-45903938763888,-24,-45903938763872,-45903938763904,45903938763904,45903938763888,45903938763872,45903938763872,-194995992,45903938763904
1411,0x563ec8e021ce,R,0x7ffeac767368,0,45903938763904,16,45903938763880,0,0,-32,-16,-32,-48,0,0
1413,0x563ec8e021d2,W,0x7ffeac767358,-16,45903938763888,0,45903938763856,0,-16,-16,-16,-45904133759880,-32,16,-45903938763832
1415,0x563ec8e021d6,R,0x7ffeac767348,-32,-16,-32,45903938763840,-16,45903938763848,0,0,-45904133759864,32,0,-45903938763816
1416,0x563ec8e021d6,W,0x7ffeac767348,0,-16,-32,45903938763872,-16,45903938763848,0,-16,32,32,0,-45903938763808
1418,0x563ec8e021da,R,0x7ffeac767348,0,0,-32,45903938763872,-16,45903938763840,-45904133759864,-16,32,-45903938763816,32,-45903938763808
1422,0x563ec8e02193,W,0x7ffeac767338,-16,-16,-48,-32,-48,45903938763824,-45904133759848,48,16,-45903938763800,48,-45903938763824
1425,0x563ec8e02074,R,0x563ec8e04fd0,-45904133759864,-45904133759848,-45904133759864,-45904133759880,-45904133759896,-194995992,45904133759896,45904133759896,45904133759864,194996056,45904133759880,194996024
1427,0x563ec8e02198,W,0x7ffeac767368,45904133759896,48,32,32,0,45903938763904,0,-45903938763848,0,-45903938763840,-16,-45903938763872
1429,0x563ec8e0219c,R,0x7ffeac767368,45904133759896,0,32,32,0,16,-32,-45903938763848,-16,-45903938763840,-16,-16
1431,0x563ec8e021a0,R,0x7ffeac767348,-32,-32,0,16,0,-16,32,-45903938763816,16,-45903938763840,32,16
1433,0x563ec8e021a3,W,0x563ed47fb720,-45903938763816,-45903938763848,194996048,-45903938763800,-45903938763816,-45903938763816,45903938763848,8,45903938763832,-24,45903938763848,45903938763816
1435,0x563ec8e021a5,R,0x7ffeac767368,32,45903938763848,0,48,32,32,-16,-45903938763840,-16,-16,0,-32
1437,0x563ec8e021a9,W,0x563ed47fb728,-45903938763840,8,-45903938763840,-45903938763840,194996056,-45903938763808,45903938763824,-32,45903938763840,45903938763824,45903938763808,45903938763808
1439,0x563ec8e021b1,R,0x7ffeac767358,-16,45903938763824,16,-16,45904133759880,32,0,-45903938763856,16,0,-16,-16
1442,0x563ec8e021b8,R,0x7ffeac767358,0,45903938763824,16,45903938763832,-16,32,16,-45903938763856,-16,0,-16,-32
1444,0x563ec8e021bc,R,0x7ffeac767368,16,45903938763840,0,45903938763848,0,0,0,-45903938763872,-32,-32,-45904133759896,-48
1446,0x563ec8e021c0,W,0x563ed47fb708,-45903938763872,-32,-45903938763856,-24,-45903938763840,-45903938763872,45903938763872,45903938763856,45903938763840,45903938763840,-194996024,45903938763872
1449,0x563ec8e021ce,R,0x7ffeac767368,0,45903938763872,16,45903938763848,0,0,-32,-16,-32,-48,0,0
1451,0x563ec8e021d2,W,0x7ffeac767358,-16,45903938763856,0,45903938763824,0,-16,-16,-16,-45904133759880,-32,16,-45903938763800
1453,0x563ec8e021d6,R,0x7ffeac767348,-32,-16,-32,45903938763808,-16,45903938763816,0,0,-45904133759864,32,0,-45903938763784
1454,0x563ec8e021d6,W,0x7ffeac767348,0,-16,-32,45903938763840,-16,45903938763816,0,-16,32,32,0,-45903938763776
1456,0x563ec8e021da,R,0x7ffeac767348,0,0,-32,45903938763840,-16,45903938763808,-45904133759864,-16,32,-45903938763784,32,-45903938763776
1460,0x563ec8e02193,W,0x7ffeac767338,-16,-16,-48,-32,-48,45903938763792,-45904133759848,48,16,-45903938763768,48,-45903938763792
1463,0x563ec8e02074,R,0x563ec8e04fd0,-45904133759864,-45904133759848,-45904133759864,-45904133759880,-45904133759896,-194996024,45904133759896,45904133759896,45904133759864,194996088,45904133759880,194996056
1465,0x563ec8e02198,W,0x7ffeac767368,45904133759896,48,32,32,0,45903938763872,0,-45903938763816,0,-45903938763808,-16,-45903938763840
1467,0x563ec8e0219c,R,0x7ffeac767368,45904133759896,0,32,32,0,16,-32,-45903938763816,-16,-45903938763808,-16,-16
1469,0x563ec8e021a0,R,0x7ffeac767348,-32,-32,0,16,0,-16,32,-45903938763784,16,-45903938763808,32,16
1471,0x563ec8e021a3,W,0x563ed47fb740,-45903938763784,-45903938763816,194996080,-45903938763768,-45903938763784,-45903938763784,45903938763816,8,45903938763800,-24,45903938763816,45903938763784
1473,0x563ec8e021a5,R,0x7ffeac767368,32,45903938763816,0,48,32,32,-16,-45903938763808,-16,-16,0,-32
1475,0x563ec8e021a9,W,0x563ed47fb748,-45903938763808,8,-45903938763808,-45903938763808,194996088,-45903938763776,45903938763792,-32,45903938763808,45903938763792,45903938763776,45903938763776
1477,0x563ec8e021b1,R,0x7ffeac767358,-16,45903938763792,16,-16,45904133759880,32,0,-45903938763824,16,0,-16,-16
1480,0x563ec8e021b8,R,0x7ffeac767358,0,45903938763792,16,45903938763800,-16,32,16,-45903938763824,-16,0,-16,-32
1482,0x563ec8e021bc,R,0x7ffeac767368,16,45903938763808,0,45903938763816,0,0,0,-45903938763840,-32,-32,-45904133759896,-48
1484,0x563ec8e021c0,W,0x563ed47fb728,-45903938763840,-32,-45903938763824,-24,-45903938763808,-45903938763840,45903938763840,45903938763824,45903938763808,45903938763808,-194996056,45903938763840
1487,0x563ec8e021ce,R,0x7ffeac767368,0,45903938763840,16,45903938763816,0,0,-32,-16,-32,-48,0,0
1489,0x563ec8e021d2,W,0x7ffeac767358,-16,45903938763824,0,45903938763792,0,-16,-16,-16,-45904133759880,-32,16,-45903938763768
1491,0x563ec8e021d6,R,0x7ffeac767348,-32,-16,-32,45903938763776,-16,45903938763784,0,0,-45904133759864,32,0,-45903938763752
1492,0x563ec8e021d6,W,0x7ffeac767348,0,-16,-32,45903938763808,-16,45903938763784,0,-16,32,32,0,-45903938763744
1494,0x563ec8e021da,R,0x7ffeac767348,0,0,-32,45903938763808,-16,45903938763776,-45904133759864,-16,32,-45903938763752,32,-45903938763744
1498,0x563ec8e02193,W,0x7ffeac767338,-16,-16,-48,-32,-48,45903938763760,-45904133759848,48,16,-45903938763736,48,-45903938763760
1501,0x563ec8e02074,R,0x563ec8e04fd0,-45904133759864,-45904133759848,-45904133759864,-45904133759880,-45904133759896,-194996056,45904133759896,45904133759896,45904133759864,194996120,45904133759880,194996088
1503,0x563ec8e02198,W,0x7ffeac767368,45904133759896,48,32,32,0,45903938763840,0,-45903938763784,0,-45903938763776,-16,-45903938763808
1505,0x563ec8e0219c,R,0x7ffeac767368,45904133759896,0,32,32,0,16,-32,-45903938763784,-16,-45903938763776,-16,-16
1507,0x563ec8e021a0,R,0x7ffeac767348,-32,-32,0,16,0,-16,32,-45903938763752,16,-45903938763776,32,16
1509,0x563ec8e021a3,W,0x563ed47fb760,-45903938763752,-45903938763784,194996112,-45903938763736,-45903938763752,-45903938763752,45903938763784,8,45903938763768,-24,45903938763784,45903938763752
1511,0x563ec8e021a5,R,0x7ffeac767368,32,45903938763784,0,48,32,32,-16,-45903938763776,-16,-16,0,-32
1513,0x563ec8e021a9,W,0x563ed47fb768,-45903938763776,8,-45903938763776,-45903938763776,194996120,-45903938763744,45903938763760,-32,45903938763776,45903938763760,45903938763744,45903938763744
1515,0x563ec8e021b1,R,0x7ffeac767358,-16,45903938763760,16,-16,45904133759880,32,0,-45903938763792,16,0,-16,-16
1518,0x563ec8e021b8,R,0x7ffeac767358,0,45903938763760,16,45903938763768,-16,32,16,-45903938763792,-16,0,-16,-32
1520,0x563ec8e021bc,R,0x7ffeac767368,16,45903938763776,0,45903938763784,0,0,0,-45903938763808,-32,-32,-45904133759896,-48
1522,0x563ec8e021c0,W,0x563ed47fb748,-45903938763808,-32,-45903938763792,-24,-45903938763776,-45903938763808,45903938763808,45903938763792,45903938763776,45903938763776,-194996088,45903938763808
1525,0x563ec8e021ce,R,0x7ffeac767368,0,45903938763808,16,45903938763784,0,0,-32,-16,-32,-48,0,0
1527,0x563ec8e021d2,W,0x7ffeac767358,-16,45903938763792,0,45903938763760,0,-16,-16,-16,-45904133759880,-32,16,-45903938763736
1529,0x563ec8e021d6,R,0x7ffeac767348,-32,-16,-32,45903938763744,-16,45903938763752,0,0,-45904133759864,32,0,-45903938763720
1530,0x563ec8e021d6,W,0x7ffeac767348,0,-16,-32,45903938763776,-16,45903938763752,0,-16,32,32,0,-45903938763712
1532,0x563ec8e021da,R,0x7ffeac767348,0,0,-32,45903938763776,-16,45903938763744,-45904133759864,-16,32,-45903938763720,32,-45903938763712
1536,0x563ec8e02193,W,0x7ffeac767338,-16,-16,-48,-32,-48,45903938763728,-45904133759848,48,16,-45903938763704,48,-45903938763728
1539,0x563ec8e02074,R,0x563ec8e04fd0,-45904133759864,-45904133759848,-45904133759864,-45904133759880,-45904133759896,-194996088,45904133759896,45904133759896,45904133759864,194996152,45904133759880,194996120
1541,0x563ec8e02198,W,0x7ffeac767368,45904133759896,48,32,32,0,45903938763808,0,-45903938763752,0,-45903938763744,-16,-45903938763776
1543,0x563ec8e0219c,R,0x7ffeac767368,45904133759896,0,32,32,0,16,-32,-45903938763752,-16,-45903938763744,-16,-16
1545,0x563ec8e021a0,R,0x7ffeac767348,-32,-32,0,16,0,-16,32,-45903938763720,16,-45903938763744,32,16
1547,0x563ec8e021a3,W,0x563ed47fb780,-45903938763720,-45903938763752,194996144,-45903938763704,-45903938763720,-45903938763720,45903938763752,8,45903938763736,-24,45903938763752,45903938763720
1549,0x563ec8e021a5,R,0x7ffeac767368,32,45903938763752,0,48,32,32,-16,-45903938763744,-16,-16,0,-32
1551,0x563ec8e021a9,W,0x563ed47fb788,-45903938763744,8,-45903938763744,-45903938763744,194996152,-45903938763712,45903938763728,-32,45903938763744,45903938763728,45903938763712,45903938763712
1553,0x563ec8e021b1,R,0x7ffeac767358,-16,45903938763728,16,-16,45904133759880,32,0,-45903938763760,16,0,-16,-16
1556,0x563ec8e021b8,R,0x7ffeac767358,0,45903938763728,16,45903938763736,-16,32,16,-45903938763760,-16,0,-16,-32
1558,0x563ec8e021bc,R,0x7ffeac767368,16,45903938763744,0,45903938763752,0,0,0,-45903938763776,-32,-32,-45904133759896,-48
1560,0x563ec8e021c0,W,0x563ed47fb768,-45903938763776,-32,-45903938763760,-24,-45903938763744,-45903938763776,45903938763776,45903938763760,45903938763744,45903938763744,-194996120,45903938763776
1563,0x563ec8e021ce,R,0x7ffeac767368,0,45903938763776,16,45903938763752,0,0,-32,-16,-32,-48,0,0
1565,0x563ec8e021d2,W,0x7ffeac767358,-16,45903938763760,0,45903938763728,0,-16,-16,-16,-45904133759880,-32,16,-45903938763704
1567,0x563ec8e021d6,R,0x7ffeac767348,-32,-16,-32,45903938763712,-16,45903938763720,0,0,-45904133759864,32,0,-45903938763688
1568,0x563ec8e021d6,W,0x7ffeac767348,0,-16,-32,45903938763744,-16,45903938763720,0,-16,32,32,0,-45903938763680
1570,0x563ec8e021da,R,0x7ffeac767348,0,0,-32,45903938763744,-16,45903938763712,-45904133759864,-16,32,-45903938763688,32,-45903938763680
1574,0x563ec8e02193,W,0x7ffeac767338,-16,-16,-48,-32,-48,45903938763696,-45904133759848,48,16,-45903938763672,48,-45903938763696
1577,0x563ec8e02074,R,0x563ec8e04fd0,-45904133759864,-45904133759848,-45904133759864,-45904133759880,-45904133759896,-194996120,45904133759896,45904133759896,45904133759864,194996184,45904133759880,194996152
1579,0x563ec8e02198,W,0x7ffeac767368,45904133759896,48,32,32,0,45903938763776,0,-45903938763720,0,-45903938763712,-16,-45903938763744
1581,0x563ec8e0219c,R,0x7ffeac767368,45904133759896,0,32,32,0,16,-32,-45903938763720,-16,-45903938763712,-16,-16
1583,0x563ec8e021a0,R,0x7ffeac767348,-32,-32,0,16,0,-16,32,-45903938763688,16,-45903938763712,32,16
1585,0x563ec8e021a3,W,0x563ed47fb7a0,-45903938763688,-45903938763720,194996176,-45903938763672,-45903938763688,-45903938763688,45903938763720,8,45903938763704,-24,45903938763720,45903938763688
1587,0x563ec8e021a5,R,0x7ffeac767368,32,45903938763720,0,48,32,32,-16,-45903938763712,-16,-16,0,-32
1589,0x563ec8e021a9,W,0x563ed47fb7a8,-45903938763712,8,-45903938763712,-45903938763712,194996184,-45903938763680,45903938763696,-32,45903938763712,45903938763696,45903938763680,45903938763680
1591,0x563ec8e021b1,R,0x7ffeac767358,-16,45903938763696,16,-16,45904133759880,32,0,-45903938763728,16,0,-16,-16
1594,0x563ec8e021b8,R,0x7ffeac767358,0,45903938763696,16,45903938763704,-16,32,16,-45903938763728,-16,0,-16,-32
1596,0x563ec8e021bc,R,0x7ffeac767368,16,45903938763712,0,45903938763720,0,0,0,-45903938763744,-32,-32,-45904133759896,-48
1598,0x563ec8e021c0,W,0x563ed47fb788,-45903938763744,-32,-45903938763728,-24,-45903938763712,-45903938763744,45903938763744,45903938763728,45903938763712,45903938763712,-194996152,45903938763744
1601,0x563ec8e021ce,R,0x7ffeac767368,0,45903938763744,16,45903938763720,0,0,-32,-16,-32,-48,0,0
1603,0x563ec8e021d2,W,0x7ffeac767358,-16,45903938763728,0,45903938763696,0,-16,-16,-16,-45904133759880,-32,16,-45903938763672
1605,0x563ec8e021d6,R,0x7ffeac767348,-32,-16,-32,45903938763680,-16,45903938763688,0,0,-45904133759864,32,0,-45903938763656
1606,0x563ec8e021d6,W,0x7ffeac767348,0,-16,-32,45903938763712,-16,45903938763688,0,-16,32,32,0,-45903938763648
1608,0x563ec8e021da,R,0x7ffeac767348,0,0,-32,45903938763712,-16,45903938763680,-45904133759864,-16,32,-45903938763656,32,-45903938763648
1612,0x563ec8e02193,W,0x7ffeac767338,-16,-16,-48,-32,-48,45903938763664,-45904133759848,48,16,-45903938763640,48,-45903938763664
1615,0x563ec8e02074,R,0x563ec8e04fd0,-45904133759864,-45904133759848,-45904133759864,-45904133759880,-45904133759896,-194996152,45904133759896,45904133759896,45904133759864,194996216,45904133759880,194996184
1617,0x563ec8e02198,W,0x7ffeac767368,45904133759896,48,32,32,0,45903938763744,0,-45903938763688,0,-45903938763680,-16,-45903938763712
1619,0x563ec8e0219c,R,0x7ffeac767368,45904133759896,0,32,32,0,16,-32,-45903938763688,-16,-45903938763680,-16,-16
1621,0x563ec8e021a0,R,0x7ffeac767348,-32,-32,0,16,0,-16,32,-45903938763656,16,-45903938763680,32,16
1623,0x563ec8e021a3,W,0x563ed47fb7c0,-45903938763656,-45903938763688,194996208,-45903938763640,-45903938763656,-45903938763656,45903938763688,8,45903938763672,-24,45903938763688,45903938763656
1625,0x563ec8e021a5,R,0x7ffeac767368,32,45903938763688,0,48,32,32,-16,-45903938763680,-16,-16,0,-32
1627,0x563ec8e021a9,W,0x563ed47fb7c8,-45903938763680,8,-45903938763680,-45903938763680,194996216,-45903938763648,45903938763664,-32,45903938763680,45903938763664,45903938763648,45903938763648
1629,0x563ec8e021b1,R,0x7ffeac767358,-16,45903938763664,16,-16,45904133759880,32,0,-45903938763696,16,0,-16,-16
