Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target,Fine grained Target
0.2353640263794156,14.168610055826097,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888644616,-3.00581369375862,9.686821894781408,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.46238588260735,2950,100,3,1
0.2353640263794156,14.168610055825903,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888644527,-3.005813693758576,9.68682189478128,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858826031,3000,100,3,1
0.2353640263794155,14.168610055825708,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888644441,-3.005813693758532,9.686821894781152,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858825988,3050,100,3,1
0.2353640263794157,14.168610055825516,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888644354,-3.005813693758489,9.686821894781025,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858825945,3100,100,3,1
0.2353640263794156,14.168610055825322,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888644266,-3.0058136937584448,9.686821894780897,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858825902,3150,100,3,1
0.2353640263794153,14.168610055825129,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888644179,-3.0058136937584017,9.686821894780769,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.462385882586,3200,100,3,1
0.2353640263794158,14.168610055824937,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888644093,-3.0058136937583577,9.68682189478064,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.46238588258166,3250,100,3,1
0.2353640263794154,14.16861005582474,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888644004,-3.005813693758314,9.686821894780511,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858825772,3300,100,3,1
0.2353640263794156,14.168610055824548,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888643918,-3.0058136937582707,9.686821894780383,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858825731,3350,100,3,1
0.2353640263794158,14.168610055824354,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.551488864383,-3.005813693758227,9.686821894780254,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.46238588256864,3400,100,3,1
0.2353640263794154,14.16861005582416,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888643743,-3.005813693758183,9.686821894780127,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858825643,3450,100,3,1
0.2353640263794158,14.168610055823963,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888643656,-3.00581369375814,9.68682189478,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.46238588256,3500,100,3,1
0.2353640263794154,14.168610055823772,0.0,26,0.3,2.646439345755622,0.0,30,10,50,633.5514888643568,-3.005813693758096,9.68682189477987,0.0,16,0.2,2.1219280954379376,-2.19722457733622,20,10,40,361.4623858825557,3550,100,3,1
