Delta_with_1_last_read_mean,Delta_with_1_last_read_std,Delta_with_1_last_read_median,Delta_with_1_last_read_unique,Delta_with_1_last_read_zeros_frac,Delta_with_1_last_read_entropy,Delta_with_1_last_read_mode,Delta_with_1_last_read_mode_count,Delta_with_1_last_read_ac_first_peak,Delta_with_1_last_read_fft_dom_bin,Delta_with_1_last_read_fft_dom_power,Delta_with_1_last_write_mean,Delta_with_1_last_write_std,Delta_with_1_last_write_median,Delta_with_1_last_write_unique,Delta_with_1_last_write_zeros_frac,Delta_with_1_last_write_entropy,Delta_with_1_last_write_mode,Delta_with_1_last_write_mode_count,Delta_with_1_last_write_ac_first_peak,Delta_with_1_last_write_fft_dom_bin,Delta_with_1_last_write_fft_dom_power,start,length,Target,Fine_grained_Target
-0.729915759495291,3.57798170023165,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,241.461020610417,0.132323622515275,4.01118708014072,0,24,0.2,2.32192809500431,0,20,10,50,207.894738066393,550,100,7,4
-0.724604532917718,3.55256091856998,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,239.867652637145,0.132323622515275,3.97878828756936,0,24,0.2,2.32192809500431,0,20,10,50,206.797483969299,600,100,7,4
-0.71899500396638,3.52576582941818,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,238.184793951744,0.132323622515275,3.94454949684611,0,24,0.2,2.32192809500431,0,20,10,50,205.636448294706,650,100,7,4
-0.713051618705822,3.49743735022045,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,236.401778373576,0.132323622515275,3.9082473673967,0,24,0.2,2.32192809500431,0,20,10,50,204.403745982293,700,100,7,4
-0.711138014820875,3.48886010067093,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,235.827697208092,0.132323622515275,3.89709652799794,0,24,0.2,2.32192809500431,0,20,10,50,204.001762025783,750,100,7,4
-0.727193359349517,3.5664053703913,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,240.644300566685,0.132323622515275,3.99608188663915,0,24,0.2,2.32192809500431,0,20,10,50,207.320370473261,800,100,7,4
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,850,100,7,4
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,900,100,7,4
-0.513861866628645,6.70920279991154,0,29,0.18,2.53315106448298,0,18,8,50,332.74848508291,-0.187865063067055,5.69795160912925,0,33,0.17,2.42651816019462,2.56494935746154,18,8,50,246.106323618704,950,100,7,4
0.951744539548675,11.7795583913588,0,48,0.15,2.7722927669478,0,15,13,15,227.828782370415,-1.85374685105928,7.58318288964299,-1.6094379124341,37,0.16,2.46443914452417,0,16,5,39,162.987606435157,0,100,7,5
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,50,100,7,5
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,100,100,7,5
-0.729915759495291,3.57798170023165,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,241.461020610417,0.132323622515275,4.01118708014072,0,24,0.2,2.32192809500431,0,20,10,50,207.894738066393,150,100,7,5
-0.724604532917718,3.55256091856998,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,239.867652637145,0.132323622515275,3.97878828756936,0,24,0.2,2.32192809500431,0,20,10,50,206.797483969299,200,100,7,5
-0.71899500396638,3.52576582941818,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,238.184793951744,0.132323622515275,3.94454949684611,0,24,0.2,2.32192809500431,0,20,10,50,205.636448294706,250,100,7,5
-0.713051618705822,3.49743735022045,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,236.401778373576,0.132323622515275,3.9082473673967,0,24,0.2,2.32192809500431,0,20,10,50,204.403745982293,300,100,7,5
-0.706732052824576,3.4673868791206,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,234.505908609202,0.132323622515275,3.8696150659538,0,24,0.2,2.32192809500431,0,20,10,50,203.089930647966,350,100,7,5
-0.699985372662592,3.43538847093311,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,232.481904560607,0.132323622515275,3.82833014527494,0,24,0.2,2.32192809500431,0,20,10,50,201.683552338754,400,100,7,5
-0.698645224836447,3.43006491366121,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,232.079860212764,0.132323622515275,3.82116161755346,0,24,0.2,2.32192809500431,0,20,10,50,201.394292481562,450,100,7,5
-0.721447249527073,3.54027233327506,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,238.920467619951,0.132323622515275,3.96237230218103,0,24,0.2,2.32192809500431,0,20,10,50,206.119279238252,500,100,7,5
-0.739759572314428,3.62522291616959,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,244.414164456158,0.132323622515275,4.07119226601829,0,24,0.2,2.32192809500431,0,20,10,50,209.923512837814,550,100,7,5
-0.734958839623917,3.60216361024755,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,242.973944649004,0.132323622515275,4.04193470674498,0,24,0.2,2.32192809500431,0,20,10,50,208.934860799843,600,100,7,5
-0.729915759495291,3.57798170023165,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,241.461020610417,0.132323622515275,4.01118708014072,0,24,0.2,2.32192809500431,0,20,10,50,207.894738066393,650,100,7,5
-0.724604532917718,3.55256091856998,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,239.867652637145,0.132323622515275,3.97878828756936,0,24,0.2,2.32192809500431,0,20,10,50,206.797483969299,700,100,7,5
-0.71899500396638,3.52576582941818,-0.80471895621705,26,0.2,2.24643934478899,0,20,2,50,238.184793951744,0.132323622515275,3.94454949684611,0,24,0.2,2.32192809500431,0,20,10,50,205.636448294706,750,100,7,5
